"","ensembl_gene_id","external_gene_name","description"
"778","ENSG00000111912","NCOA7","nuclear receptor coactivator 7 [Source:HGNC Symbol;Acc:HGNC:21081]"
"779","ENSG00000106078","COBL","cordon-bleu WH2 repeat protein [Source:HGNC Symbol;Acc:HGNC:22199]"
"780","ENSG00000160293","VAV2","vav guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:12658]"
"781","ENSG00000171811","CFAP46","cilia and flagella associated protein 46 [Source:HGNC Symbol;Acc:HGNC:25247]"
"782","ENSG00000255346","NOX5","NADPH oxidase 5 [Source:HGNC Symbol;Acc:HGNC:14874]"
"783","ENSG00000058404","CAMK2B","calcium/calmodulin dependent protein kinase II beta [Source:HGNC Symbol;Acc:HGNC:1461]"
"784","ENSG00000108100","CCNY","cyclin Y [Source:HGNC Symbol;Acc:HGNC:23354]"
"785","ENSG00000176697","BDNF","brain derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:1033]"
"786","ENSG00000023697","DERA","deoxyribose-phosphate aldolase [Source:HGNC Symbol;Acc:HGNC:24269]"
"787","ENSG00000001084","GCLC","glutamate-cysteine ligase catalytic subunit [Source:HGNC Symbol;Acc:HGNC:4311]"
"788","ENSG00000100292","HMOX1","heme oxygenase 1 [Source:HGNC Symbol;Acc:HGNC:5013]"
"789","ENSG00000121380","BCL2L14","BCL2 like 14 [Source:HGNC Symbol;Acc:HGNC:16657]"
"790","ENSG00000141646","SMAD4","SMAD family member 4 [Source:HGNC Symbol;Acc:HGNC:6770]"
"791","ENSG00000009413","REV3L","REV3 like, DNA directed polymerase zeta catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9968]"
"792","ENSG00000011105","TSPAN9","tetraspanin 9 [Source:HGNC Symbol;Acc:HGNC:21640]"
"793","ENSG00000197779","ZNF81","zinc finger protein 81 [Source:HGNC Symbol;Acc:HGNC:13156]"
"794","ENSG00000148737","TCF7L2","transcription factor 7 like 2 [Source:HGNC Symbol;Acc:HGNC:11641]"
"795","ENSG00000107262","BAG1","BAG cochaperone 1 [Source:HGNC Symbol;Acc:HGNC:937]"
"796","ENSG00000152661","GJA1","gap junction protein alpha 1 [Source:HGNC Symbol;Acc:HGNC:4274]"
"797","ENSG00000184990","SIVA1","SIVA1 apoptosis inducing factor [Source:HGNC Symbol;Acc:HGNC:17712]"
"798","ENSG00000183696","UPP1","uridine phosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:12576]"
"799","ENSG00000137841","PLCB2","phospholipase C beta 2 [Source:HGNC Symbol;Acc:HGNC:9055]"
"800","ENSG00000136869","TLR4","toll like receptor 4 [Source:HGNC Symbol;Acc:HGNC:11850]"
"801","ENSG00000078142","PIK3C3","phosphatidylinositol 3-kinase catalytic subunit type 3 [Source:HGNC Symbol;Acc:HGNC:8974]"
"802","ENSG00000138639","ARHGAP24","Rho GTPase activating protein 24 [Source:HGNC Symbol;Acc:HGNC:25361]"
"803","ENSG00000087586","AURKA","aurora kinase A [Source:HGNC Symbol;Acc:HGNC:11393]"
"804","ENSG00000136928","GABBR2","gamma-aminobutyric acid type B receptor subunit 2 [Source:HGNC Symbol;Acc:HGNC:4507]"
"805","ENSG00000106605","BLVRA","biliverdin reductase A [Source:HGNC Symbol;Acc:HGNC:1062]"
"806","ENSG00000138640","FAM13A","family with sequence similarity 13 member A [Source:HGNC Symbol;Acc:HGNC:19367]"
"807","ENSG00000154978","VOPP1","VOPP1 WW domain binding protein [Source:HGNC Symbol;Acc:HGNC:34518]"
"808","ENSG00000137809","ITGA11","integrin subunit alpha 11 [Source:HGNC Symbol;Acc:HGNC:6136]"
"809","ENSG00000070190","DAPP1","dual adaptor of phosphotyrosine and 3-phosphoinositides 1 [Source:HGNC Symbol;Acc:HGNC:16500]"
"810","ENSG00000087095","NLK","nemo like kinase [Source:HGNC Symbol;Acc:HGNC:29858]"
"811","ENSG00000196152","ZNF79","zinc finger protein 79 [Source:HGNC Symbol;Acc:HGNC:13153]"
"812","ENSG00000164715","LMTK2","lemur tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:17880]"
"813","ENSG00000172156","CCL11","C-C motif chemokine ligand 11 [Source:HGNC Symbol;Acc:HGNC:10610]"
"814","ENSG00000186472","PCLO","piccolo presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:13406]"
"815","ENSG00000170153","RNF150","ring finger protein 150 [Source:HGNC Symbol;Acc:HGNC:23138]"
"816","ENSG00000141738","GRB7","growth factor receptor bound protein 7 [Source:HGNC Symbol;Acc:HGNC:4567]"
"817","ENSG00000170430","MGMT","O-6-methylguanine-DNA methyltransferase [Source:HGNC Symbol;Acc:HGNC:7059]"
"818","ENSG00000136807","CDK9","cyclin dependent kinase 9 [Source:HGNC Symbol;Acc:HGNC:1780]"
"819","ENSG00000156697","UTP14A","UTP14A small subunit processome component [Source:HGNC Symbol;Acc:HGNC:10665]"
"820","ENSG00000140464","PML","PML nuclear body scaffold [Source:HGNC Symbol;Acc:HGNC:9113]"
"821","ENSG00000111907","TPD52L1","TPD52 like 1 [Source:HGNC Symbol;Acc:HGNC:12006]"
"822","ENSG00000164741","DLC1","DLC1 Rho GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:2897]"
"823","ENSG00000133124","IRS4","insulin receptor substrate 4 [Source:HGNC Symbol;Acc:HGNC:6128]"
"824","ENSG00000137478","FCHSD2","FCH and double SH3 domains 2 [Source:HGNC Symbol;Acc:HGNC:29114]"
"825","ENSG00000182022","CHST15","carbohydrate sulfotransferase 15 [Source:HGNC Symbol;Acc:HGNC:18137]"
"826","ENSG00000132669","RIN2","Ras and Rab interactor 2 [Source:HGNC Symbol;Acc:HGNC:18750]"
"827","ENSG00000101680","LAMA1","laminin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:6481]"
"828","ENSG00000180210","F2","coagulation factor II, thrombin [Source:HGNC Symbol;Acc:HGNC:3535]"
"829","ENSG00000122694","GLIPR2","GLI pathogenesis related 2 [Source:HGNC Symbol;Acc:HGNC:18007]"
"830","ENSG00000138162","TACC2","transforming acidic coiled-coil containing protein 2 [Source:HGNC Symbol;Acc:HGNC:11523]"
"831","ENSG00000166025","AMOTL1","angiomotin like 1 [Source:HGNC Symbol;Acc:HGNC:17811]"
"832","ENSG00000078061","ARAF","A-Raf proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:646]"
"833","ENSG00000033327","GAB2","GRB2 associated binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14458]"
"834","ENSG00000106351","AGFG2","ArfGAP with FG repeats 2 [Source:HGNC Symbol;Acc:HGNC:5177]"
"835","ENSG00000151623","NR3C2","nuclear receptor subfamily 3 group C member 2 [Source:HGNC Symbol;Acc:HGNC:7979]"
"836","ENSG00000077264","PAK3","p21 (RAC1) activated kinase 3 [Source:HGNC Symbol;Acc:HGNC:8592]"
"837","ENSG00000176890","TYMS","thymidylate synthetase [Source:HGNC Symbol;Acc:HGNC:12441]"
"838","ENSG00000101336","HCK","HCK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4840]"
"839","ENSG00000104723","TUSC3","tumor suppressor candidate 3 [Source:HGNC Symbol;Acc:HGNC:30242]"
"840","ENSG00000108691","CCL2","C-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:10618]"
"841","ENSG00000094804","CDC6","cell division cycle 6 [Source:HGNC Symbol;Acc:HGNC:1744]"
"842","ENSG00000101224","CDC25B","cell division cycle 25B [Source:HGNC Symbol;Acc:HGNC:1726]"
"843","ENSG00000165895","ARHGAP42","Rho GTPase activating protein 42 [Source:HGNC Symbol;Acc:HGNC:26545]"
"844","ENSG00000138764","CCNG2","cyclin G2 [Source:HGNC Symbol;Acc:HGNC:1593]"
"845","ENSG00000128918","ALDH1A2","aldehyde dehydrogenase 1 family member A2 [Source:HGNC Symbol;Acc:HGNC:15472]"
"846","ENSG00000134775","FHOD3","formin homology 2 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26178]"
"847","ENSG00000023445","BIRC3","baculoviral IAP repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:591]"
"848","ENSG00000183087","GAS6","growth arrest specific 6 [Source:HGNC Symbol;Acc:HGNC:4168]"
"849","ENSG00000067141","NEO1","neogenin 1 [Source:HGNC Symbol;Acc:HGNC:7754]"
"850","ENSG00000136146","MED4","mediator complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:17903]"
"851","ENSG00000103126","AXIN1","axin 1 [Source:HGNC Symbol;Acc:HGNC:903]"
"852","ENSG00000175445","LPL","lipoprotein lipase [Source:HGNC Symbol;Acc:HGNC:6677]"
"853","ENSG00000125779","PANK2","pantothenate kinase 2 [Source:HGNC Symbol;Acc:HGNC:15894]"
"854","ENSG00000139687","RB1","RB transcriptional corepressor 1 [Source:HGNC Symbol;Acc:HGNC:9884]"
"855","ENSG00000008710","PKD1","polycystin 1, transient receptor potential channel interacting [Source:HGNC Symbol;Acc:HGNC:9008]"
"856","ENSG00000275302","CCL4","C-C motif chemokine ligand 4 [Source:HGNC Symbol;Acc:HGNC:10630]"
"857","ENSG00000079819","EPB41L2","erythrocyte membrane protein band 4.1 like 2 [Source:HGNC Symbol;Acc:HGNC:3379]"
"858","ENSG00000000419","DPM1","dolichyl-phosphate mannosyltransferase subunit 1, catalytic [Source:HGNC Symbol;Acc:HGNC:3005]"
"859","ENSG00000165119","HNRNPK","heterogeneous nuclear ribonucleoprotein K [Source:HGNC Symbol;Acc:HGNC:5044]"
"860","ENSG00000148773","MKI67","marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107]"
"861","ENSG00000049759","NEDD4L","NEDD4 like E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:7728]"
"862","ENSG00000163629","PTPN13","protein tyrosine phosphatase non-receptor type 13 [Source:HGNC Symbol;Acc:HGNC:9646]"
"863","ENSG00000186575","NF2","neurofibromin 2 [Source:HGNC Symbol;Acc:HGNC:7773]"
"864","ENSG00000107140","TESK1","testis associated actin remodelling kinase 1 [Source:HGNC Symbol;Acc:HGNC:11731]"
"865","ENSG00000156687","UNC5D","unc-5 netrin receptor D [Source:HGNC Symbol;Acc:HGNC:18634]"
"866","ENSG00000140350","ANP32A","acidic nuclear phosphoprotein 32 family member A [Source:HGNC Symbol;Acc:HGNC:13233]"
"867","ENSG00000105825","TFPI2","tissue factor pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11761]"
"868","ENSG00000014138","POLA2","DNA polymerase alpha 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:30073]"
"869","ENSG00000100889","PCK2","phosphoenolpyruvate carboxykinase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:8725]"
"870","ENSG00000131771","PPP1R1B","protein phosphatase 1 regulatory inhibitor subunit 1B [Source:HGNC Symbol;Acc:HGNC:9287]"
"871","ENSG00000137076","TLN1","talin 1 [Source:HGNC Symbol;Acc:HGNC:11845]"
"872","ENSG00000092964","DPYSL2","dihydropyrimidinase like 2 [Source:HGNC Symbol;Acc:HGNC:3014]"
"873","ENSG00000274211","SOCS7","suppressor of cytokine signaling 7 [Source:HGNC Symbol;Acc:HGNC:29846]"
"874","ENSG00000137764","MAP2K5","mitogen-activated protein kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6845]"
"875","ENSG00000137693","YAP1","Yes1 associated transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:16262]"
"876","ENSG00000106366","SERPINE1","serpin family E member 1 [Source:HGNC Symbol;Acc:HGNC:8583]"
"877","ENSG00000196591","HDAC2","histone deacetylase 2 [Source:HGNC Symbol;Acc:HGNC:4853]"
"878","ENSG00000171711","DEFB4A","defensin beta 4A [Source:HGNC Symbol;Acc:HGNC:2767]"
"879","ENSG00000019991","HGF","hepatocyte growth factor [Source:HGNC Symbol;Acc:HGNC:4893]"
"880","ENSG00000173120","KDM2A","lysine demethylase 2A [Source:HGNC Symbol;Acc:HGNC:13606]"
"881","ENSG00000171843","MLLT3","MLLT3 super elongation complex subunit [Source:HGNC Symbol;Acc:HGNC:7136]"
"882","ENSG00000147454","SLC25A37","solute carrier family 25 member 37 [Source:HGNC Symbol;Acc:HGNC:29786]"
"883","ENSG00000154447","SH3RF1","SH3 domain containing ring finger 1 [Source:HGNC Symbol;Acc:HGNC:17650]"
"884","ENSG00000120875","DUSP4","dual specificity phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:3070]"
"885","ENSG00000131759","RARA","retinoic acid receptor alpha [Source:HGNC Symbol;Acc:HGNC:9864]"
"886","ENSG00000147459","DOCK5","dedicator of cytokinesis 5 [Source:HGNC Symbol;Acc:HGNC:23476]"
"887","ENSG00000126353","CCR7","C-C motif chemokine receptor 7 [Source:HGNC Symbol;Acc:HGNC:1608]"
"888","ENSG00000168077","SCARA3","scavenger receptor class A member 3 [Source:HGNC Symbol;Acc:HGNC:19000]"
"889","ENSG00000112118","MCM3","minichromosome maintenance complex component 3 [Source:HGNC Symbol;Acc:HGNC:6945]"
"890","ENSG00000183337","BCOR","BCL6 corepressor [Source:HGNC Symbol;Acc:HGNC:20893]"
"891","ENSG00000175832","ETV4","ETS variant transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:3493]"
"892","ENSG00000133878","DUSP26","dual specificity phosphatase 26 [Source:HGNC Symbol;Acc:HGNC:28161]"
"893","ENSG00000131634","TMEM204","transmembrane protein 204 [Source:HGNC Symbol;Acc:HGNC:14158]"
"894","ENSG00000056558","TRAF1","TNF receptor associated factor 1 [Source:HGNC Symbol;Acc:HGNC:12031]"
"895","ENSG00000167034","NKX3-1","NK3 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7838]"
"896","ENSG00000127318","IL22","interleukin 22 [Source:HGNC Symbol;Acc:HGNC:14900]"
"897","ENSG00000182492","BGN","biglycan [Source:HGNC Symbol;Acc:HGNC:1044]"
"898","ENSG00000110721","CHKA","choline kinase alpha [Source:HGNC Symbol;Acc:HGNC:1937]"
"899","ENSG00000002834","LASP1","LIM and SH3 protein 1 [Source:HGNC Symbol;Acc:HGNC:6513]"
"900","ENSG00000187840","EIF4EBP1","eukaryotic translation initiation factor 4E binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3288]"
"901","ENSG00000007171","NOS2","nitric oxide synthase 2 [Source:HGNC Symbol;Acc:HGNC:7873]"
"902","ENSG00000176749","CDK5R1","cyclin dependent kinase 5 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:1775]"
"903","ENSG00000135218","CD36","CD36 molecule [Source:HGNC Symbol;Acc:HGNC:1663]"
"904","ENSG00000112249","ASCC3","activating signal cointegrator 1 complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:18697]"
"905","ENSG00000052795","FNIP2","folliculin interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29280]"
"906","ENSG00000136936","XPA","XPA, DNA damage recognition and repair factor [Source:HGNC Symbol;Acc:HGNC:12814]"
"907","ENSG00000198382","UVRAG","UV radiation resistance associated [Source:HGNC Symbol;Acc:HGNC:12640]"
"908","ENSG00000163110","PDLIM5","PDZ and LIM domain 5 [Source:HGNC Symbol;Acc:HGNC:17468]"
"909","ENSG00000101255","TRIB3","tribbles pseudokinase 3 [Source:HGNC Symbol;Acc:HGNC:16228]"
"910","ENSG00000102572","STK24","serine/threonine kinase 24 [Source:HGNC Symbol;Acc:HGNC:11403]"
"911","ENSG00000131471","AOC3","amine oxidase copper containing 3 [Source:HGNC Symbol;Acc:HGNC:550]"
"912","ENSG00000166002","SMCO4","single-pass membrane protein with coiled-coil domains 4 [Source:HGNC Symbol;Acc:HGNC:24810]"
"913","ENSG00000176994","SMCR8","SMCR8-C9orf72 complex subunit [Source:HGNC Symbol;Acc:HGNC:17921]"
"914","ENSG00000096093","EFHC1","EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16406]"
"915","ENSG00000172264","MACROD2","mono-ADP ribosylhydrolase 2 [Source:HGNC Symbol;Acc:HGNC:16126]"
"916","ENSG00000129465","RIPK3","receptor interacting serine/threonine kinase 3 [Source:HGNC Symbol;Acc:HGNC:10021]"
"917","ENSG00000058272","PPP1R12A","protein phosphatase 1 regulatory subunit 12A [Source:HGNC Symbol;Acc:HGNC:7618]"
"918","ENSG00000100968","NFATC4","nuclear factor of activated T cells 4 [Source:HGNC Symbol;Acc:HGNC:7778]"
"919","ENSG00000147133","TAF1","TATA-box binding protein associated factor 1 [Source:HGNC Symbol;Acc:HGNC:11535]"
"920","ENSG00000104765","BNIP3L","BCL2 interacting protein 3 like [Source:HGNC Symbol;Acc:HGNC:1085]"
"921","ENSG00000075223","SEMA3C","semaphorin 3C [Source:HGNC Symbol;Acc:HGNC:10725]"
"922","ENSG00000196576","PLXNB2","plexin B2 [Source:HGNC Symbol;Acc:HGNC:9104]"
"923","ENSG00000154864","PIEZO2","piezo type mechanosensitive ion channel component 2 [Source:HGNC Symbol;Acc:HGNC:26270]"
"924","ENSG00000132965","ALOX5AP","arachidonate 5-lipoxygenase activating protein [Source:HGNC Symbol;Acc:HGNC:436]"
"925","ENSG00000132670","PTPRA","protein tyrosine phosphatase receptor type A [Source:HGNC Symbol;Acc:HGNC:9664]"
"926","ENSG00000168843","FSTL5","follistatin like 5 [Source:HGNC Symbol;Acc:HGNC:21386]"
"927","ENSG00000102466","FGF14","fibroblast growth factor 14 [Source:HGNC Symbol;Acc:HGNC:3671]"
"928","ENSG00000139626","ITGB7","integrin subunit beta 7 [Source:HGNC Symbol;Acc:HGNC:6162]"
"929","ENSG00000064687","ABCA7","ATP binding cassette subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:37]"
"930","ENSG00000135241","PNPLA8","patatin like phospholipase domain containing 8 [Source:HGNC Symbol;Acc:HGNC:28900]"
"931","ENSG00000071205","ARHGAP10","Rho GTPase activating protein 10 [Source:HGNC Symbol;Acc:HGNC:26099]"
"932","ENSG00000116017","ARID3A","AT-rich interaction domain 3A [Source:HGNC Symbol;Acc:HGNC:3031]"
"933","ENSG00000103489","XYLT1","xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:15516]"
"934","ENSG00000105854","PON2","paraoxonase 2 [Source:HGNC Symbol;Acc:HGNC:9205]"
"935","ENSG00000064932","SBNO2","strawberry notch homolog 2 [Source:HGNC Symbol;Acc:HGNC:29158]"
"936","ENSG00000198873","GRK5","G protein-coupled receptor kinase 5 [Source:HGNC Symbol;Acc:HGNC:4544]"
"937","ENSG00000221914","PPP2R2A","protein phosphatase 2 regulatory subunit Balpha [Source:HGNC Symbol;Acc:HGNC:9304]"
"938","ENSG00000161638","ITGA5","integrin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6141]"
"939","ENSG00000129116","PALLD","palladin, cytoskeletal associated protein [Source:HGNC Symbol;Acc:HGNC:17068]"
"940","ENSG00000198523","PLN","phospholamban [Source:HGNC Symbol;Acc:HGNC:9080]"
"941","ENSG00000111885","MAN1A1","mannosidase alpha class 1A member 1 [Source:HGNC Symbol;Acc:HGNC:6821]"
"942","ENSG00000168078","PBK","PDZ binding kinase [Source:HGNC Symbol;Acc:HGNC:18282]"
"943","ENSG00000161800","RACGAP1","Rac GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:9804]"
"944","ENSG00000104043","ATP8B4","ATPase phospholipid transporting 8B4 (putative) [Source:HGNC Symbol;Acc:HGNC:13536]"
"945","ENSG00000087460","GNAS","GNAS complex locus [Source:HGNC Symbol;Acc:HGNC:4392]"
"946","ENSG00000185737","NRG3","neuregulin 3 [Source:HGNC Symbol;Acc:HGNC:7999]"
"947","ENSG00000155111","CDK19","cyclin dependent kinase 19 [Source:HGNC Symbol;Acc:HGNC:19338]"
"948","ENSG00000133106","EPSTI1","epithelial stromal interaction 1 [Source:HGNC Symbol;Acc:HGNC:16465]"
"949","ENSG00000108861","DUSP3","dual specificity phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:3069]"
"950","ENSG00000164136","IL15","interleukin 15 [Source:HGNC Symbol;Acc:HGNC:5977]"
"951","ENSG00000164808","SPIDR","scaffold protein involved in DNA repair [Source:HGNC Symbol;Acc:HGNC:28971]"
"952","ENSG00000126581","BECN1","beclin 1 [Source:HGNC Symbol;Acc:HGNC:1034]"
"953","ENSG00000148700","ADD3","adducin 3 [Source:HGNC Symbol;Acc:HGNC:245]"
"954","ENSG00000168310","IRF2","interferon regulatory factor 2 [Source:HGNC Symbol;Acc:HGNC:6117]"
"955","ENSG00000277443","MARCKS","myristoylated alanine rich protein kinase C substrate [Source:HGNC Symbol;Acc:HGNC:6759]"
"956","ENSG00000185088","RPS27L","ribosomal protein S27 like [Source:HGNC Symbol;Acc:HGNC:18476]"
"957","ENSG00000055208","TAB2","TGF-beta activated kinase 1 (MAP3K7) binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17075]"
"958","ENSG00000128266","GNAZ","G protein subunit alpha z [Source:HGNC Symbol;Acc:HGNC:4395]"
"959","ENSG00000096968","JAK2","Janus kinase 2 [Source:HGNC Symbol;Acc:HGNC:6192]"
"960","ENSG00000186716","BCR","BCR activator of RhoGEF and GTPase [Source:HGNC Symbol;Acc:HGNC:1014]"
"961","ENSG00000134278","SPIRE1","spire type actin nucleation factor 1 [Source:HGNC Symbol;Acc:HGNC:30622]"
"962","ENSG00000146072","TNFRSF21","TNF receptor superfamily member 21 [Source:HGNC Symbol;Acc:HGNC:13469]"
"963","ENSG00000106868","SUSD1","sushi domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25413]"
"964","ENSG00000111110","PPM1H","protein phosphatase, Mg2+/Mn2+ dependent 1H [Source:HGNC Symbol;Acc:HGNC:18583]"
"965","ENSG00000196914","ARHGEF12","Rho guanine nucleotide exchange factor 12 [Source:HGNC Symbol;Acc:HGNC:14193]"
"966","ENSG00000071242","RPS6KA2","ribosomal protein S6 kinase A2 [Source:HGNC Symbol;Acc:HGNC:10431]"
"967","ENSG00000143727","ACP1","acid phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:122]"
"968","ENSG00000153487","ING1","inhibitor of growth family member 1 [Source:HGNC Symbol;Acc:HGNC:6062]"
"969","ENSG00000126562","WNK4","WNK lysine deficient protein kinase 4 [Source:HGNC Symbol;Acc:HGNC:14544]"
"970","ENSG00000005339","CREBBP","CREB binding protein [Source:HGNC Symbol;Acc:HGNC:2348]"
"971","ENSG00000100139","MICALL1","MICAL like 1 [Source:HGNC Symbol;Acc:HGNC:29804]"
"972","ENSG00000164327","RICTOR","RPTOR independent companion of MTOR complex 2 [Source:HGNC Symbol;Acc:HGNC:28611]"
"973","ENSG00000109670","FBXW7","F-box and WD repeat domain containing 7 [Source:HGNC Symbol;Acc:HGNC:16712]"
"974","ENSG00000141905","NFIC","nuclear factor I C [Source:HGNC Symbol;Acc:HGNC:7786]"
"975","ENSG00000102760","RGCC","regulator of cell cycle [Source:HGNC Symbol;Acc:HGNC:20369]"
"976","ENSG00000134014","ELP3","elongator acetyltransferase complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:20696]"
"977","ENSG00000150630","VEGFC","vascular endothelial growth factor C [Source:HGNC Symbol;Acc:HGNC:12682]"
"978","ENSG00000111817","DSE","dermatan sulfate epimerase [Source:HGNC Symbol;Acc:HGNC:21144]"
"979","ENSG00000154556","SORBS2","sorbin and SH3 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24098]"
"980","ENSG00000133639","BTG1","BTG anti-proliferation factor 1 [Source:HGNC Symbol;Acc:HGNC:1130]"
"981","ENSG00000125249","RAP2A","RAP2A, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9861]"
"982","ENSG00000132530","XAF1","XIAP associated factor 1 [Source:HGNC Symbol;Acc:HGNC:30932]"
"983","ENSG00000100033","PRODH","proline dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:9453]"
"984","ENSG00000123268","ATF1","activating transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:783]"
